SupplierID,Company Name,Contact,Company Location,Category,Rating
SPL-05774,Luxury Living Spaces Ltd.,Jane Jones,Kulai,Shelving,3.1
SPL-05775,Luxury Living Spaces Corp.,Maria Alice,Kuala Lumpur,Wardrobes,2.7
SPL-05776,Glass Elegant Living Designs LLC,Sarah Jones,Batu Pahat,Shelving,3.6
SPL-05777,Fabric Modern Home Furnishings LLC,John Smith,Johor Baharu,Bar Stools,4.2
SPL-05778,Classic Comfort Interiors Co.,Emma Alice,Muar,Chairs,4.5
SPL-05779,Modern Home Furnishings LLC,Jane Lee,Kuala Lumpur,Office Furniture,3.0
SPL-05780,Outdoor Living Designs Co.,John Johnson,Johor Baharu,Sofas,4.2
SPL-05781,Classic Comfort Interiors Co.,Robert Johnson,Kulai,Dining Sets,4.6
SPL-05782,Glass Space Savers Furniture Inc.,Jeff Smith,Johor Baharu,Shelving,2.7
SPL-05783,Heritage Furniture Makers Ltd.,Michael Garcia,Johor Baharu,Tables,4.8
SPL-05784,Leather Luxury Living Spaces LLC,Maria Alice,Kulai,Recliners,2.6
SPL-05785,Classic Comfort Interiors Ltd.,John Smith,Batu Pahat,Cabinets,2.6
SPL-05786,Wood Space Savers Furniture Corp.,Jane Alice,Kulai,Wardrobes,4.7
SPL-05787,Space Savers Furniture Sdn Bhd,Robert Lee,Muar,Dining Sets,4.5
SPL-05788,Rattan Office Pro Furnishings Sdn Bhd,Emma Lee,Kulai,Shelving,3.5
SPL-05789,Outdoor Living Designs Corp.,Sarah Garcia,Kuala Lumpur,Cabinets,3.7
SPL-05790,Comfort Craft Furniture Corp.,Jeff Garcia,Batu Pahat,Benches,2.6
SPL-05791,Premium Seating Solutions Corp.,Michael Johnson,Muar,Cabinets,4.6
SPL-05792,Metal Space Savers Furniture LLC,Emma Lee,Johor Baharu,Benches,2.8
SPL-05793,Wood Heritage Furniture Makers Co.,Michael Smith,Batu Pahat,Outdoor Furniture,2.6
SPL-05794,Elegant Living Designs Co.,Sarah Alice,Muar,Chairs,3.9
SPL-05795,Fabric Artisan Woodworks Ltd.,Sarah Smith,Batu Pahat,Desks,4.3
SPL-05796,Leather Elegant Living Designs Corp.,Robert Jones,Kuala Lumpur,Recliners,3.5
SPL-05797,Office Pro Furnishings Sdn Bhd,John Alice,Johor Baharu,Sofas,3.3
SPL-05798,Elegant Living Designs Inc.,Michael Williams,Muar,Outdoor Furniture,3.1
SPL-05799,Premium Seating Solutions Ltd.,Robert Jones,Johor Baharu,Shelving,4.3
SPL-05800,Table Masters Inc. Co.,Robert Smith,Muar,Shelving,4.1
SPL-05801,Elegant Living Designs Ltd.,John Garcia,Kulai,Sofas,4.8
SPL-05802,Modern Home Furnishings Ltd.,Emma Williams,Kuala Lumpur,Dining Sets,4.4
SPL-05803,Office Pro Furnishings Ltd.,Jane Smith,Batu Pahat,Desks,2.8
SPL-05804,Contemporary Style Co. LLC,John Lee,Muar,Chairs,2.7
SPL-05805,Outdoor Living Designs Ltd.,Jane Smith,Johor Baharu,Wardrobes,3.6
SPL-05806,Contemporary Style Co. Co.,Jeff Alice,Batu Pahat,Office Furniture,3.6
SPL-05807,Heritage Furniture Makers Sdn Bhd,Emma Lee,Johor Baharu,Shelving,3.6
SPL-05808,Wood Master Creations Sdn Bhd,Robert Williams,Kulai,Benches,3.1
SPL-05809,Premium Seating Solutions LLC,John Williams,Johor Baharu,Cabinets,2.9
SPL-05810,Wood Master Creations Sdn Bhd,Emma Brown,Kuala Lumpur,Shelving,4.9
SPL-05811,Wood Contemporary Style Co. Corp.,Jane Williams,Johor Baharu,Cabinets,4.0
SPL-05812,Glass Office Pro Furnishings Corp.,Emma Garcia,Kulai,Recliners,4.6
SPL-05813,Outdoor Living Designs Co.,Robert Williams,Batu Pahat,Benches,3.5
SPL-05814,Wood Master Creations LLC,Michael Johnson,Johor Baharu,Bookcases,3.9
SPL-05815,Comfort Craft Furniture Inc.,John Johnson,Muar,Bookcases,4.1
SPL-05816,Fabric Bedroom Bliss Creations LLC,Maria Lee,Johor Baharu,Beds,4.8
SPL-05817,Space Savers Furniture Corp.,Jane Alice,Johor Baharu,Shelving,3.6
SPL-05818,Artisan Woodworks LLC,Michael Williams,Kulai,Shelving,4.7
SPL-05819,Rattan Luxury Living Spaces Co.,Maria Garcia,Johor Baharu,Tables,4.5
SPL-05820,Modern Home Furnishings Ltd.,Maria Williams,Johor Baharu,Dining Sets,2.9
SPL-05821,Luxury Living Spaces Corp.,John Garcia,Kulai,Desks,2.5
SPL-05822,Fabric Contemporary Style Co. Co.,Maria Lee,Johor Baharu,Bookcases,4.6
SPL-05823,Space Savers Furniture Inc.,Jeff Johnson,Johor Baharu,Chairs,4.1
SPL-05824,Artisan Woodworks Ltd.,Jeff Jones,Kuala Lumpur,Bookcases,4.3
SPL-05825,Office Pro Furnishings Co.,John Smith,Batu Pahat,Shelving,2.7
SPL-05826,Glass Bedroom Bliss Creations Corp.,Michael Smith,Kulai,Dining Sets,4.2
SPL-05827,Fabric Table Masters Inc. Ltd.,Jeff Brown,Muar,Cabinets,4.1
SPL-05828,Comfort Craft Furniture Corp.,John Alice,Kulai,Bookcases,3.1
SPL-05829,Classic Comfort Interiors Ltd.,Emma Smith,Kuala Lumpur,Bookcases,3.6
SPL-05830,Classic Comfort Interiors Corp.,Maria Smith,Johor Baharu,Cabinets,4.8
SPL-05831,Wood Office Pro Furnishings LLC,Sarah Lee,Batu Pahat,Desks,3.7
SPL-05832,Space Savers Furniture Co.,John Jones,Kuala Lumpur,Office Furniture,3.3
SPL-05833,Artisan Woodworks Inc.,Sarah Smith,Muar,Tables,3.4
SPL-05834,Modern Home Furnishings Inc.,Robert Alice,Johor Baharu,Cabinets,4.6
SPL-05835,Space Savers Furniture LLC,Sarah Williams,Batu Pahat,Office Furniture,2.7
SPL-05836,Office Pro Furnishings Ltd.,Emma Alice,Johor Baharu,Recliners,3.4
SPL-05837,Wood Modern Home Furnishings Co.,Jeff Johnson,Kulai,Chairs,3.4
SPL-05838,Elegant Living Designs Corp.,John Smith,Muar,Desks,4.1
SPL-05839,Leather Comfort Craft Furniture Corp.,Jane Alice,Muar,Dining Sets,4.0
SPL-05840,Outdoor Living Designs Inc.,Robert Lee,Muar,Recliners,4.1
SPL-05841,Office Pro Furnishings Ltd.,Jeff Lee,Kuala Lumpur,Outdoor Furniture,3.7
SPL-05842,Premium Seating Solutions Inc.,Robert Alice,Kuala Lumpur,Bookcases,3.0
SPL-05843,Leather Comfort Craft Furniture Ltd.,Michael Brown,Muar,Benches,2.6
SPL-05844,Elegant Living Designs Inc.,Jane Brown,Muar,Beds,4.0
SPL-05845,Classic Comfort Interiors Co.,Sarah Johnson,Kulai,Beds,4.7
SPL-05846,Artisan Woodworks Co.,Maria Garcia,Batu Pahat,Beds,4.9
SPL-05847,Luxury Living Spaces Sdn Bhd,Jane Jones,Batu Pahat,Recliners,4.9
SPL-05848,Office Pro Furnishings Corp.,Michael Johnson,Batu Pahat,Chairs,4.4
SPL-05849,Leather Premium Seating Solutions Corp.,Michael Brown,Johor Baharu,Outdoor Furniture,3.6
SPL-05850,Heritage Furniture Makers Co.,Michael Brown,Kuala Lumpur,Bar Stools,4.4
SPL-05851,Wood Master Creations Inc.,Robert Brown,Kuala Lumpur,Bookcases,3.1
SPL-05852,Heritage Furniture Makers Co.,Maria Johnson,Kulai,Shelving,2.5
SPL-05853,Wood Master Creations Corp.,Robert Lee,Johor Baharu,Desks,2.5
SPL-05854,Office Pro Furnishings Corp.,Michael Garcia,Muar,Outdoor Furniture,3.3
SPL-05855,Comfort Craft Furniture Ltd.,Michael Smith,Kuala Lumpur,Office Furniture,3.3
SPL-05856,Bedroom Bliss Creations Co.,Michael Brown,Muar,Outdoor Furniture,2.6
SPL-05857,Modern Home Furnishings Ltd.,John Williams,Kuala Lumpur,Beds,4.7
SPL-05858,Comfort Craft Furniture Co.,Jane Williams,Batu Pahat,Office Furniture,3.7
SPL-05859,Table Masters Inc. Sdn Bhd,Jane Garcia,Kuala Lumpur,Sofas,2.5
SPL-05860,Heritage Furniture Makers Sdn Bhd,Michael Brown,Muar,Office Furniture,3.8
SPL-05861,Table Masters Inc. Inc.,Jane Garcia,Kulai,Dining Sets,3.5
SPL-05862,Fabric Comfort Craft Furniture Ltd.,Jane Williams,Muar,Dining Sets,2.6
SPL-05863,Bedroom Bliss Creations Inc.,Jeff Garcia,Batu Pahat,Outdoor Furniture,4.8
SPL-05864,Glass Artisan Woodworks Co.,Emma Williams,Kuala Lumpur,Bar Stools,3.2
SPL-05865,Table Masters Inc. Co.,Emma Lee,Johor Baharu,Beds,2.8
SPL-05866,Heritage Furniture Makers LLC,Jeff Smith,Kulai,Outdoor Furniture,4.8
SPL-05867,Luxury Living Spaces Sdn Bhd,Emma Smith,Batu Pahat,Wardrobes,4.9
SPL-05868,Modern Home Furnishings Inc.,Sarah Garcia,Muar,Wardrobes,4.3
SPL-05869,Wood Master Creations Ltd.,Jane Brown,Johor Baharu,Bar Stools,5.0
SPL-05870,Bedroom Bliss Creations LLC,Michael Garcia,Batu Pahat,Chairs,3.3
SPL-05871,Fabric Table Masters Inc. Co.,Jeff Brown,Johor Baharu,Outdoor Furniture,3.7
SPL-05872,Metal Heritage Furniture Makers LLC,Emma Williams,Batu Pahat,Recliners,4.8
SPL-05873,Modern Home Furnishings Ltd.,Michael Lee,Johor Baharu,Desks,5.0
SPL-05874,Leather Elegant Living Designs Corp.,Emma Johnson,Kuala Lumpur,Bar Stools,4.3
SPL-05875,Modern Home Furnishings Sdn Bhd,Robert Johnson,Muar,Bar Stools,3.3
SPL-05876,Wood Master Creations Corp.,Jeff Jones,Kuala Lumpur,Beds,4.6
SPL-05877,Contemporary Style Co. Co.,Maria Smith,Batu Pahat,Bar Stools,4.7
SPL-05878,Contemporary Style Co. Ltd.,John Jones,Johor Baharu,Wardrobes,4.8
SPL-05879,Fabric Heritage Furniture Makers Corp.,Jeff Smith,Johor Baharu,Cabinets,3.6
SPL-05880,Metal Classic Comfort Interiors Ltd.,Jane Lee,Kulai,Bar Stools,3.3
SPL-05881,Artisan Woodworks Corp.,Sarah Alice,Batu Pahat,Tables,3.2
SPL-05882,Heritage Furniture Makers Ltd.,Robert Williams,Kulai,Dining Sets,2.6
SPL-05883,Contemporary Style Co. Inc.,Michael Lee,Kulai,Desks,2.6
SPL-05884,Table Masters Inc. LLC,Jeff Johnson,Kuala Lumpur,Outdoor Furniture,2.9
SPL-05885,Bedroom Bliss Creations Inc.,Maria Brown,Kulai,Tables,4.5
SPL-05886,Outdoor Living Designs Co.,Michael Williams,Kuala Lumpur,Cabinets,4.1
SPL-05887,Classic Comfort Interiors Ltd.,Michael Williams,Kulai,Shelving,4.7
SPL-05888,Elegant Living Designs LLC,Michael Alice,Muar,Desks,4.1
SPL-05889,Metal Comfort Craft Furniture Co.,Emma Johnson,Batu Pahat,Bookcases,4.4
SPL-05890,Wood Master Creations Ltd.,Maria Alice,Johor Baharu,Bar Stools,3.5
SPL-05891,Comfort Craft Furniture Sdn Bhd,Michael Garcia,Batu Pahat,Bookcases,3.5
SPL-05892,Outdoor Living Designs LLC,Michael Johnson,Batu Pahat,Dining Sets,4.5
SPL-05893,Premium Seating Solutions LLC,Jane Garcia,Muar,Cabinets,4.6
SPL-05894,Premium Seating Solutions Corp.,Jeff Brown,Johor Baharu,Chairs,2.7
SPL-05895,Rattan Space Savers Furniture Co.,Michael Williams,Muar,Recliners,3.2
SPL-05896,Office Pro Furnishings Sdn Bhd,John Alice,Kuala Lumpur,Bookcases,4.3
SPL-05897,Luxury Living Spaces Sdn Bhd,Emma Brown,Johor Baharu,Office Furniture,4.4
SPL-05898,Modern Home Furnishings Inc.,Michael Alice,Muar,Dining Sets,4.7
SPL-05899,Comfort Craft Furniture Sdn Bhd,Michael Johnson,Johor Baharu,Bookcases,3.7
SPL-05900,Wood Modern Home Furnishings Sdn Bhd,Robert Alice,Johor Baharu,Chairs,3.5
SPL-05901,Fabric Wood Master Creations Inc.,Jeff Brown,Batu Pahat,Bookcases,3.9
SPL-05902,Classic Comfort Interiors Sdn Bhd,Robert Garcia,Batu Pahat,Chairs,4.6
SPL-05903,Modern Home Furnishings Corp.,Emma Jones,Johor Baharu,Sofas,5.0
SPL-05904,Comfort Craft Furniture Inc.,Sarah Brown,Kulai,Outdoor Furniture,4.3
SPL-05905,Luxury Living Spaces Corp.,Emma Alice,Kulai,Wardrobes,4.3
SPL-05906,Glass Comfort Craft Furniture Corp.,Sarah Alice,Kuala Lumpur,Benches,4.9
SPL-05907,Wood Bedroom Bliss Creations Inc.,Jane Garcia,Batu Pahat,Recliners,3.1
SPL-05908,Space Savers Furniture Sdn Bhd,Robert Lee,Muar,Recliners,3.2
SPL-05909,Table Masters Inc. Corp.,Robert Jones,Batu Pahat,Bar Stools,3.6
SPL-05910,Artisan Woodworks Ltd.,Jeff Smith,Batu Pahat,Bookcases,4.7
SPL-05911,Contemporary Style Co. Inc.,Michael Jones,Kulai,Office Furniture,2.9
SPL-05912,Metal Outdoor Living Designs Sdn Bhd,Jeff Johnson,Kulai,Benches,2.5
SPL-05913,Glass Contemporary Style Co. Sdn Bhd,Jane Smith,Johor Baharu,Dining Sets,3.9
SPL-05914,Heritage Furniture Makers Corp.,Robert Williams,Kulai,Dining Sets,3.1
SPL-05915,Artisan Woodworks Sdn Bhd,Jane Williams,Kulai,Tables,3.6
SPL-05916,Fabric Heritage Furniture Makers Corp.,John Williams,Batu Pahat,Outdoor Furniture,4.0
SPL-05917,Comfort Craft Furniture Corp.,Emma Johnson,Batu Pahat,Benches,4.6
SPL-05918,Heritage Furniture Makers Sdn Bhd,Jeff Alice,Muar,Cabinets,4.9
SPL-05919,Metal Table Masters Inc. Inc.,Jeff Brown,Batu Pahat,Desks,2.6
SPL-05920,Outdoor Living Designs Ltd.,John Garcia,Kuala Lumpur,Sofas,4.8
SPL-05921,Modern Home Furnishings Co.,Jeff Brown,Batu Pahat,Wardrobes,3.6
SPL-05922,Rattan Bedroom Bliss Creations Sdn Bhd,Sarah Smith,Muar,Beds,5.0
SPL-05923,Bedroom Bliss Creations LLC,Robert Johnson,Johor Baharu,Benches,2.7
SPL-05924,Artisan Woodworks Corp.,Jane Johnson,Batu Pahat,Desks,3.2
SPL-05925,Contemporary Style Co. Co.,Maria Lee,Muar,Chairs,3.7
SPL-05926,Luxury Living Spaces LLC,Sarah Smith,Muar,Wardrobes,2.8
SPL-05927,Table Masters Inc. Inc.,Michael Williams,Batu Pahat,Recliners,4.1
SPL-05928,Office Pro Furnishings Inc.,Sarah Lee,Kuala Lumpur,Chairs,4.9
SPL-05929,Contemporary Style Co. Co.,Jeff Lee,Johor Baharu,Office Furniture,3.8
SPL-05930,Metal Office Pro Furnishings Sdn Bhd,Emma Lee,Muar,Bar Stools,3.3
SPL-05931,Bedroom Bliss Creations Sdn Bhd,Michael Brown,Muar,Dining Sets,4.5
SPL-05932,Office Pro Furnishings Co.,Jeff Jones,Johor Baharu,Bookcases,4.2
SPL-05933,Premium Seating Solutions Co.,Sarah Lee,Kulai,Tables,3.8
SPL-05934,Wood Artisan Woodworks Inc.,Jane Garcia,Batu Pahat,Sofas,3.3
SPL-05935,Bedroom Bliss Creations Co.,Emma Jones,Muar,Bookcases,4.5
SPL-05936,Wood Outdoor Living Designs Sdn Bhd,Sarah Alice,Kuala Lumpur,Beds,4.9
SPL-05937,Elegant Living Designs Sdn Bhd,Maria Johnson,Kuala Lumpur,Bar Stools,3.2
SPL-05938,Wood Contemporary Style Co. Corp.,Michael Johnson,Muar,Shelving,3.4
SPL-05939,Comfort Craft Furniture Inc.,John Smith,Johor Baharu,Tables,3.7
SPL-05940,Artisan Woodworks Corp.,Sarah Lee,Johor Baharu,Benches,2.5
SPL-05941,Elegant Living Designs Sdn Bhd,Sarah Brown,Kulai,Wardrobes,4.1
SPL-05942,Metal Outdoor Living Designs Sdn Bhd,Jane Smith,Batu Pahat,Wardrobes,3.0
SPL-05943,Metal Contemporary Style Co. Ltd.,Robert Lee,Kulai,Wardrobes,4.6
SPL-05944,Fabric Wood Master Creations Sdn Bhd,Jeff Garcia,Kuala Lumpur,Tables,3.5
SPL-05945,Heritage Furniture Makers Sdn Bhd,Sarah Brown,Johor Baharu,Sofas,4.4
SPL-05946,Luxury Living Spaces Inc.,Maria Lee,Kuala Lumpur,Bookcases,4.1
SPL-05947,Contemporary Style Co. Corp.,Maria Johnson,Batu Pahat,Bookcases,4.1
SPL-05948,Classic Comfort Interiors Sdn Bhd,Jane Garcia,Batu Pahat,Cabinets,4.9
SPL-05949,Premium Seating Solutions Sdn Bhd,Jeff Brown,Kulai,Desks,2.5
SPL-05950,Rattan Premium Seating Solutions Sdn Bhd,Emma Lee,Johor Baharu,Bookcases,3.4
SPL-05951,Outdoor Living Designs Inc.,Michael Alice,Johor Baharu,Bar Stools,3.6
SPL-05952,Luxury Living Spaces Sdn Bhd,Robert Alice,Johor Baharu,Bar Stools,4.8
SPL-05953,Wood Office Pro Furnishings LLC,Michael Lee,Kuala Lumpur,Chairs,3.7
SPL-05954,Premium Seating Solutions LLC,Sarah Garcia,Muar,Wardrobes,2.7
SPL-05955,Glass Artisan Woodworks Ltd.,Michael Smith,Johor Baharu,Recliners,3.3
SPL-05956,Bedroom Bliss Creations Corp.,John Johnson,Johor Baharu,Tables,3.5
SPL-05957,Luxury Living Spaces Corp.,Jeff Lee,Batu Pahat,Shelving,4.6
SPL-05958,Outdoor Living Designs Ltd.,Emma Brown,Kuala Lumpur,Dining Sets,4.1
SPL-05959,Contemporary Style Co. Corp.,John Alice,Johor Baharu,Shelving,3.8
SPL-05960,Rattan Premium Seating Solutions LLC,Robert Brown,Kuala Lumpur,Chairs,4.0
SPL-05961,Metal Classic Comfort Interiors Ltd.,Jane Jones,Muar,Bar Stools,2.6
SPL-05962,Rattan Artisan Woodworks LLC,Sarah Brown,Muar,Beds,4.6
SPL-05963,Office Pro Furnishings LLC,Jeff Williams,Kulai,Dining Sets,2.5
SPL-05964,Contemporary Style Co. Sdn Bhd,Michael Williams,Kulai,Beds,2.7
SPL-05965,Premium Seating Solutions Sdn Bhd,Sarah Smith,Muar,Sofas,4.6
SPL-05966,Comfort Craft Furniture Ltd.,Michael Smith,Kuala Lumpur,Shelving,4.6
SPL-05967,Contemporary Style Co. LLC,John Jones,Johor Baharu,Sofas,3.7
SPL-05968,Outdoor Living Designs Co.,Emma Lee,Kulai,Shelving,4.2
SPL-05969,Elegant Living Designs Co.,Jeff Garcia,Muar,Chairs,3.9
SPL-05970,Premium Seating Solutions Ltd.,Emma Jones,Kulai,Shelving,4.6
SPL-05971,Outdoor Living Designs Inc.,Maria Smith,Kulai,Bar Stools,4.4
SPL-05972,Heritage Furniture Makers Co.,Emma Lee,Kulai,Outdoor Furniture,3.8
SPL-05973,Heritage Furniture Makers Inc.,Maria Lee,Batu Pahat,Dining Sets,3.5
SPL-05974,Heritage Furniture Makers Sdn Bhd,Michael Williams,Muar,Desks,4.8
SPL-05975,Wood Master Creations Sdn Bhd,John Lee,Johor Baharu,Wardrobes,3.3
SPL-05976,Contemporary Style Co. Corp.,Sarah Smith,Johor Baharu,Benches,5.0
SPL-05977,Outdoor Living Designs Inc.,Robert Johnson,Johor Baharu,Bookcases,3.3
SPL-05978,Contemporary Style Co. Sdn Bhd,Jane Jones,Johor Baharu,Outdoor Furniture,2.9
SPL-05979,Rattan Heritage Furniture Makers Inc.,Michael Jones,Kulai,Bar Stools,4.6
SPL-05980,Office Pro Furnishings LLC,Emma Johnson,Muar,Benches,3.3
SPL-05981,Premium Seating Solutions Corp.,Robert Brown,Johor Baharu,Cabinets,4.8
SPL-05982,Artisan Woodworks Sdn Bhd,Jane Brown,Johor Baharu,Wardrobes,4.1
SPL-05983,Premium Seating Solutions LLC,Jane Brown,Muar,Benches,4.0
SPL-05984,Comfort Craft Furniture LLC,Emma Smith,Batu Pahat,Shelving,4.3
SPL-05985,Classic Comfort Interiors Co.,Sarah Johnson,Batu Pahat,Sofas,4.0
SPL-05986,Modern Home Furnishings Co.,Robert Lee,Kulai,Dining Sets,4.7
SPL-05987,Outdoor Living Designs Sdn Bhd,Jane Williams,Muar,Benches,4.6
SPL-05988,Premium Seating Solutions LLC,Michael Smith,Muar,Bookcases,4.8
SPL-05989,Elegant Living Designs Corp.,Jane Garcia,Muar,Bookcases,4.3
SPL-05990,Elegant Living Designs LLC,Emma Williams,Kulai,Desks,2.9
SPL-05991,Fabric Comfort Craft Furniture Ltd.,John Smith,Batu Pahat,Recliners,3.8
SPL-05992,Luxury Living Spaces Co.,John Jones,Kulai,Bar Stools,3.7
SPL-05993,Bedroom Bliss Creations Sdn Bhd,Sarah Lee,Kuala Lumpur,Desks,5.0
SPL-05994,Comfort Craft Furniture Inc.,Jane Alice,Johor Baharu,Recliners,4.5
SPL-05995,Outdoor Living Designs Ltd.,Sarah Garcia,Kuala Lumpur,Benches,2.9
SPL-05996,Classic Comfort Interiors Co.,Emma Garcia,Batu Pahat,Bar Stools,4.9
SPL-05997,Premium Seating Solutions Corp.,Sarah Brown,Kuala Lumpur,Cabinets,2.7
SPL-05998,Premium Seating Solutions LLC,Robert Garcia,Kuala Lumpur,Beds,3.2
SPL-05999,Fabric Premium Seating Solutions Inc.,Emma Lee,Johor Baharu,Outdoor Furniture,3.3
SPL-06000,Classic Comfort Interiors Sdn Bhd,Robert Brown,Kulai,Bar Stools,4.4
SPL-06001,Bedroom Bliss Creations Corp.,Jeff Jones,Kulai,Benches,3.0
SPL-06002,Modern Home Furnishings Co.,Jane Johnson,Batu Pahat,Bar Stools,4.6
SPL-06003,Contemporary Style Co. Ltd.,Jane Alice,Johor Baharu,Beds,4.1
SPL-06004,Rattan Office Pro Furnishings Corp.,Maria Williams,Kuala Lumpur,Office Furniture,3.4
SPL-06005,Heritage Furniture Makers Inc.,Maria Johnson,Muar,Cabinets,4.7
SPL-06006,Outdoor Living Designs Corp.,Maria Williams,Batu Pahat,Beds,3.1
SPL-06007,Plastic Wood Master Creations LLC,Sarah Lee,Kulai,Wardrobes,3.6
SPL-06008,Artisan Woodworks Inc.,Emma Brown,Kuala Lumpur,Cabinets,2.5
SPL-06009,Artisan Woodworks Sdn Bhd,Sarah Alice,Kulai,Chairs,5.0
SPL-06010,Classic Comfort Interiors Co.,Jeff Smith,Muar,Bookcases,4.2
SPL-06011,Wood Master Creations Co.,Sarah Alice,Kulai,Office Furniture,4.4
SPL-06012,Glass Premium Seating Solutions Inc.,Emma Smith,Muar,Wardrobes,4.4
SPL-06013,Table Masters Inc. Sdn Bhd,Emma Brown,Muar,Chairs,3.8
SPL-06014,Luxury Living Spaces Corp.,Robert Garcia,Kuala Lumpur,Benches,3.0
SPL-06015,Bedroom Bliss Creations Sdn Bhd,Michael Lee,Batu Pahat,Bookcases,2.6
SPL-06016,Elegant Living Designs Corp.,Robert Lee,Johor Baharu,Benches,3.0
SPL-06017,Rattan Classic Comfort Interiors LLC,Jeff Lee,Muar,Wardrobes,3.3
SPL-06018,Artisan Woodworks Sdn Bhd,Michael Brown,Muar,Sofas,3.1
SPL-06019,Contemporary Style Co. Co.,Emma Smith,Kulai,Chairs,4.7
SPL-06020,Bedroom Bliss Creations Corp.,Robert Johnson,Kuala Lumpur,Recliners,2.9
SPL-06021,Rattan Office Pro Furnishings Inc.,Michael Alice,Muar,Recliners,4.4
SPL-06022,Fabric Outdoor Living Designs Inc.,Michael Jones,Batu Pahat,Cabinets,2.8
SPL-06023,Metal Table Masters Inc. Corp.,Robert Williams,Johor Baharu,Outdoor Furniture,4.9
SPL-06024,Rattan Table Masters Inc. Inc.,Michael Jones,Batu Pahat,Benches,5.0
SPL-06025,Premium Seating Solutions Co.,Michael Johnson,Kuala Lumpur,Outdoor Furniture,2.6
SPL-06026,Elegant Living Designs Co.,Michael Smith,Muar,Dining Sets,4.0
SPL-06027,Table Masters Inc. Inc.,Jeff Alice,Johor Baharu,Chairs,4.9
SPL-06028,Table Masters Inc. Co.,Robert Williams,Johor Baharu,Shelving,2.9
SPL-06029,Fabric Premium Seating Solutions Co.,John Jones,Kuala Lumpur,Office Furniture,3.8
SPL-06030,Wood Bedroom Bliss Creations Ltd.,John Brown,Muar,Bar Stools,3.0
SPL-06031,Comfort Craft Furniture Corp.,Sarah Garcia,Kuala Lumpur,Cabinets,4.1
SPL-06032,Table Masters Inc. Co.,Jeff Johnson,Kuala Lumpur,Beds,3.3
SPL-06033,Heritage Furniture Makers Co.,John Garcia,Johor Baharu,Outdoor Furniture,2.7
SPL-06034,Space Savers Furniture LLC,Jeff Williams,Kuala Lumpur,Recliners,3.5
SPL-06035,Modern Home Furnishings Ltd.,Sarah Jones,Batu Pahat,Benches,4.4
SPL-06036,Modern Home Furnishings Ltd.,Jane Brown,Kuala Lumpur,Shelving,4.6
SPL-06037,Bedroom Bliss Creations Sdn Bhd,Emma Garcia,Kuala Lumpur,Bookcases,3.9
SPL-06038,Wood Modern Home Furnishings LLC,John Jones,Kuala Lumpur,Outdoor Furniture,4.7
SPL-06039,Bedroom Bliss Creations Inc.,Emma Lee,Batu Pahat,Benches,3.4
SPL-06040,Bedroom Bliss Creations Corp.,Jane Smith,Johor Baharu,Benches,3.8
SPL-06041,Bedroom Bliss Creations Ltd.,Robert Johnson,Kuala Lumpur,Sofas,2.8
SPL-06042,Artisan Woodworks Corp.,Emma Jones,Muar,Chairs,3.0
SPL-06043,Wood Master Creations Sdn Bhd,Robert Johnson,Muar,Outdoor Furniture,2.8
SPL-06044,Office Pro Furnishings LLC,Maria Williams,Muar,Bookcases,3.3
SPL-06045,Heritage Furniture Makers Co.,Jane Alice,Kulai,Benches,2.9
SPL-06046,Artisan Woodworks Inc.,Jeff Johnson,Muar,Cabinets,2.8
SPL-06047,Wood Contemporary Style Co. Inc.,Jane Smith,Kulai,Cabinets,3.1
SPL-06048,Space Savers Furniture LLC,Jane Lee,Kulai,Bar Stools,4.6
SPL-06049,Office Pro Furnishings Corp.,Michael Williams,Kuala Lumpur,Beds,3.9
SPL-06050,Comfort Craft Furniture LLC,Emma Smith,Kuala Lumpur,Chairs,4.6
SPL-06051,Wood Table Masters Inc. Co.,Jeff Smith,Johor Baharu,Bookcases,4.8
SPL-06052,Classic Comfort Interiors Ltd.,Jane Brown,Muar,Chairs,4.8
SPL-06053,Metal Contemporary Style Co. Inc.,John Jones,Batu Pahat,Chairs,4.2
SPL-06054,Premium Seating Solutions Co.,Maria Alice,Kuala Lumpur,Beds,4.9
SPL-06055,Luxury Living Spaces LLC,Michael Williams,Muar,Tables,3.3
SPL-06056,Elegant Living Designs LLC,Jeff Garcia,Johor Baharu,Office Furniture,3.1
SPL-06057,Space Savers Furniture Corp.,Sarah Johnson,Kuala Lumpur,Beds,4.1
SPL-06058,Comfort Craft Furniture Co.,Maria Smith,Kulai,Bookcases,4.8
SPL-06059,Office Pro Furnishings Inc.,John Lee,Batu Pahat,Sofas,4.1
SPL-06060,Modern Home Furnishings Corp.,Michael Garcia,Batu Pahat,Beds,3.1
SPL-06061,Metal Comfort Craft Furniture Inc.,Sarah Lee,Batu Pahat,Beds,3.1
SPL-06062,Elegant Living Designs Co.,John Smith,Johor Baharu,Benches,3.9
SPL-06063,Elegant Living Designs Ltd.,Michael Lee,Batu Pahat,Chairs,2.7
SPL-06064,Classic Comfort Interiors Ltd.,Jane Jones,Muar,Cabinets,2.5
SPL-06065,Outdoor Living Designs LLC,Jeff Alice,Batu Pahat,Outdoor Furniture,4.3
SPL-06066,Fabric Bedroom Bliss Creations Sdn Bhd,Jeff Williams,Johor Baharu,Sofas,3.8
